ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,Year,Updated On
11528803,JB544459,7/12/2018 21:43,037XX W 81ST PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,834,8,18,70,15,2018,12/14/2018 16:11
11528887,JB544516,7/12/2018 21:43,023XX W BLOOMINGDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1434,14,32,22,14,2018,12/14/2018 16:11
11528806,JB544445,7/12/2018 21:40,031XX W ARMITAGE AVE,460,BATTERY,SIMPLE,DRUG STORE,TRUE,FALSE,1414,14,32,22,08B,2018,12/14/2018 16:11
11528807,JB544431,7/12/2018 21:36,013XX N MILWAUKEE AVE,860,THEFT,RETAIL THEFT,CONVENIENCE STORE,TRUE,FALSE,1424,14,1,24,6,2018,12/25/2018 16:07
11528834,JB544510,7/12/2018 21:35,133XX S RIVERDALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,533,5,9,54,14,2018,12/14/2018 16:11
11528849,JB544571,7/12/2018 21:30,018XX W NORTH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1434,14,32,24,6,2018,12/14/2018 16:11
11529014,JB544784,7/12/2018 21:30,022XX W GRACE ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1921,19,47,5,6,2018,12/14/2018 16:11
11528773,JB544421,7/12/2018 21:30,087XX S ESCANABA AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,423,4,10,46,6,2018,12/14/2018 16:11
11538248,JB557035,7/12/2018 21:30,005XX W 123RD ST,560,ASSAULT,SIMPLE,RESIDENCE,FALSE,TRUE,523,5,34,53,08A,2018,12/20/2018 16:06
11529127,JB544951,7/12/2018 21:30,0000X W DIVISION ST,890,THEFT,FROM BUILDING,TAVERN/LIQUOR STORE,FALSE,FALSE,1824,18,2,8,6,2018,12/14/2018 16:11
11529504,JB544953,7/12/2018 21:30,003XX N DEARBORN ST,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1831,18,42,8,6,2018,12/14/2018 16:11
11528920,JB544499,7/12/2018 21:30,067XX S MARSHFIELD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,725,7,16,67,6,2018,12/14/2018 16:11
11528785,JB544502,7/12/2018 21:30,008XX W JACKSON BLVD,560,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,1232,12,27,28,08A,2018,12/14/2018 16:11
11528869,JB544570,7/12/2018 21:30,024XX N ALBANY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1414,14,32,22,6,2018,12/14/2018 16:11
11528762,JB544425,7/12/2018 21:27,031XX E 80TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,422,4,7,46,14,2018,12/14/2018 16:11
11528739,JB544420,7/12/2018 21:25,043XX W DIVERSEY AVE,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2524,25,31,20,6,2018,12/14/2018 16:11
11528835,JB544439,7/12/2018 21:23,079XX S MUSKEGON AVE,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,TRUE,FALSE,422,4,7,46,04B,2018,2/1/2019 16:10
11529132,JB544985,7/12/2018 21:22,038XX W FLOURNOY ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,1133,11,24,26,11,2018,12/14/2018 16:11
11528780,JB544427,7/12/2018 21:20,055XX W GLADYS AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1522,15,29,25,08B,2018,12/14/2018 16:11
11528787,JB544487,7/12/2018 21:17,014XX W 76TH ST,2022,NARCOTICS,POSS: COCAINE,STREET,TRUE,FALSE,612,6,17,71,18,2018,12/14/2018 16:11
11528775,JB544454,7/12/2018 21:15,032XX N HALSTED ST,2093,NARCOTICS,FOUND SUSPECT NARCOTICS,RESTAURANT,TRUE,FALSE,1924,19,44,6,18,2018,12/14/2018 16:11
11528799,JB544453,7/12/2018 21:15,065XX S DR MARTIN LUTHER KING JR DR,560,ASSAULT,SIMPLE,APARTMENT,TRUE,TRUE,312,3,20,69,08A,2018,12/14/2018 16:11
11528765,JB544455,7/12/2018 21:15,015XX W NORTH AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1433,14,2,24,6,2018,12/14/2018 16:11
11528755,JB544432,7/12/2018 21:14,011XX N KOSTNER AVE,460,BATTERY,SIMPLE,STREET,TRUE,FALSE,1111,11,37,23,08B,2018,12/14/2018 16:11
11528919,JB544490,7/12/2018 21:00,043XX W 66TH ST,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,TRUE,FALSE,833,8,13,65,6,2018,5/20/2019 16:07
11529067,JB544823,7/12/2018 21:00,006XX S WABASH AVE,820,THEFT,$500 AND UNDER,TAVERN/LIQUOR STORE,FALSE,FALSE,123,1,4,32,6,2018,12/14/2018 16:11
11529012,JB544751,7/12/2018 21:00,076XX S NORMAL AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,621,6,17,69,7,2018,12/14/2018 16:11
11528749,JB544434,7/12/2018 21:00,028XX N NEENAH AVE,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,2511,25,36,19,11,2018,12/14/2018 16:11
11536944,JB555455,7/12/2018 21:00,112XX S PARNELL AVE,498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,FALSE,TRUE,2233,22,34,49,04B,2018,12/25/2018 16:07
11528720,JB544385,7/12/2018 20:59,078XX S WESTERN AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,835,8,18,70,08B,2018,12/14/2018 16:11
11548514,JB569318,7/12/2018 20:50,006XX N CLARK ST,5011,OTHER OFFENSE,LICENSE VIOLATION,VEHICLE-COMMERCIAL - ENTERTAINMENT/PARTY BUS,FALSE,FALSE,1832,18,42,8,26,2018,12/30/2018 16:11
11534457,JB544405,7/12/2018 20:50,006XX W 18TH ST,620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,FALSE,FALSE,1235,12,11,31,5,2018,12/19/2018 16:12
11530849,JB547207,7/12/2018 20:45,017XX N LUNA AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2532,25,37,25,7,2018,12/14/2018 16:11
11528716,JB544386,7/12/2018 20:45,062XX N HOYNE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,2413,24,50,2,14,2018,12/14/2018 16:11
11528918,JB544500,7/12/2018 20:45,008XX W RANDOLPH ST,810,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1224,12,27,28,6,2018,12/14/2018 16:11
11528695,JB544392,7/12/2018 20:45,027XX W EVERGREEN AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1423,14,26,24,6,2018,12/14/2018 16:11
11528732,JB544419,7/12/2018 20:45,007XX E GRAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,FALSE,FALSE,1834,18,42,8,26,2018,12/14/2018 16:11
11529192,JB544391,7/12/2018 20:45,050XX S LAKE SHORE DR W,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,222,2,5,39,08B,2018,12/14/2018 16:11
11528722,JB544364,7/12/2018 20:42,075XX S OGLESBY AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,STREET,TRUE,FALSE,414,4,7,43,18,2018,12/14/2018 16:11
11528708,JB544406,7/12/2018 20:40,035XX S RHODES AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,212,2,4,35,26,2018,12/14/2018 16:11
11528772,JB544396,7/12/2018 20:37,051XX S KILDARE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,815,8,23,57,14,2018,12/14/2018 16:11
11528742,JB544394,7/12/2018 20:36,070XX S STONY ISLAND AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,GAS STATION,TRUE,FALSE,332,3,5,43,15,2018,12/14/2018 16:11
11528818,JB544429,7/12/2018 20:35,009XX N HAMLIN AVE,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),APARTMENT,TRUE,FALSE,1112,11,27,23,18,2018,12/14/2018 16:11
11528795,JB544388,7/12/2018 20:35,122XX S MICHIGAN AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,532,5,9,53,15,2018,12/14/2018 16:11
11528705,JB544376,7/12/2018 20:31,064XX S DR MARTIN LUTHER KING JR DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,312,3,20,69,08B,2018,12/14/2018 16:11
11531240,JB547847,7/12/2018 20:30,002XX W 31ST ST,810,THEFT,OVER $500,BAR OR TAVERN,FALSE,FALSE,914,9,11,34,6,2018,12/14/2018 16:11
11529223,JB544378,7/12/2018 20:30,049XX W BELLE PLAINE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,APARTMENT,FALSE,FALSE,1624,16,45,15,04A,2018,12/14/2018 16:11
11529352,JB545293,7/12/2018 20:30,004XX W DIVERSEY PKWY,890,THEFT,FROM BUILDING,BAR OR TAVERN,FALSE,FALSE,1934,19,44,6,6,2018,12/14/2018 16:11
11528696,JB544353,7/12/2018 20:30,055XX S DR MARTIN LUTHER KING JR DR,1320,CRIMINAL DAMAGE,TO VEHICLE,PARK PROPERTY,FALSE,FALSE,233,2,20,40,14,2018,12/14/2018 16:11
11530011,JB546183,7/12/2018 20:30,017XX N MARSHFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1433,14,32,24,14,2018,12/14/2018 16:11
11531011,JB547178,7/12/2018 20:30,020XX S STATE ST,810,THEFT,OVER $500,CHA APARTMENT,FALSE,TRUE,131,1,3,33,6,2018,12/14/2018 16:11
11528738,JB544347,7/12/2018 20:27,008XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,18,2,8,6,2018,12/14/2018 16:11
11528743,JB544395,7/12/2018 20:25,0000X W 95TH ST,850,THEFT,ATTEMPT THEFT,CTA TRAIN,TRUE,FALSE,511,5,21,49,6,2018,12/14/2018 16:11
11528660,JB544357,7/12/2018 20:25,015XX N WELLS ST,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1821,18,27,8,08B,2018,12/14/2018 16:11
11529405,JB545405,7/12/2018 20:19,108XX S STATE ST,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,TRUE,FALSE,513,5,9,49,16,2018,12/14/2018 16:11
11528754,JB544389,7/12/2018 20:17,013XX S KARLOV AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,TRUE,FALSE,1011,10,24,29,26,2018,12/14/2018 16:11
11528779,JB544345,7/12/2018 20:15,035XX S WOLCOTT AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,FALSE,TRUE,912,9,12,59,04B,2018,12/14/2018 16:11
11529389,JB544341,7/12/2018 20:11,074XX S COLES AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,334,3,7,43,14,2018,12/14/2018 16:11
11528850,JB544566,7/12/2018 20:10,013XX N MILWAUKEE AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,1433,14,1,24,6,2018,12/14/2018 16:11
11528753,JB544373,7/12/2018 20:10,040XX N KIMBALL AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,TRUE,FALSE,1723,17,35,16,26,2018,12/14/2018 16:11
11528684,JB544362,7/12/2018 20:10,059XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,TRUE,FALSE,1513,15,29,25,18,2018,12/14/2018 16:11
11528756,JB544342,7/12/2018 20:10,016XX N MILWAUKEE AVE,460,BATTERY,SIMPLE,CONVENIENCE STORE,FALSE,FALSE,1434,14,2,24,08B,2018,12/14/2018 16:11
11528678,JB544332,7/12/2018 20:08,016XX N LINDER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2532,25,37,25,08B,2018,12/14/2018 16:11
11528808,JB544492,7/12/2018 20:05,026XX W FOSTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2011,20,40,4,08B,2018,12/14/2018 16:11
11528700,JB544333,7/12/2018 20:03,034XX W OHIO ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,SIDEWALK,TRUE,FALSE,1121,11,27,23,15,2018,12/14/2018 16:11
11528712,JB544368,7/12/2018 20:02,044XX W 16TH ST,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,TRUE,FALSE,1012,10,24,29,18,2018,12/14/2018 16:11
11528658,JB544329,7/12/2018 20:02,040XX W JACKSON BLVD,2024,NARCOTICS,POSS: HEROIN(WHITE),ABANDONED BUILDING,TRUE,FALSE,1132,11,28,26,18,2018,12/14/2018 16:11
11585534,JC140081,7/12/2018 20:00,009XX W CULLOM AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER,FALSE,FALSE,1915,19,46,3,17,2018,5/2/2019 16:17
11528784,JB544348,7/12/2018 20:00,008XX N MICHIGAN AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,1833,18,2,8,6,2018,12/14/2018 16:11
11529092,JB544854,7/12/2018 20:00,032XX S ASHLAND AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,912,9,12,59,7,2018,12/14/2018 16:11
11529163,JB545035,7/12/2018 20:00,036XX N LAKE SHORE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENCE-GARAGE,FALSE,FALSE,1925,19,46,6,14,2018,12/14/2018 16:11
11528971,JB544717,7/12/2018 20:00,052XX N CLARK ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,2012,20,40,77,6,2018,12/14/2018 16:11
11533919,JB551268,7/12/2018 20:00,019XX W MADISON ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,OTHER,FALSE,TRUE,1223,12,27,28,08B,2018,12/16/2018 16:03
11531361,JB547133,7/12/2018 20:00,0000X N MICHIGAN AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,114,1,42,32,6,2018,12/14/2018 16:11
11528706,JB544379,7/12/2018 19:58,051XX W CHICAGO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1531,15,37,25,18,2018,12/14/2018 16:11
11528671,JB544322,7/12/2018 19:57,073XX S LAFAYETTE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,FALSE,TRUE,731,7,6,69,08B,2018,12/14/2018 16:11
11528605,JB544315,7/12/2018 19:57,057XX S MAY ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,712,7,16,68,14,2018,12/14/2018 16:11
11529152,JB544989,7/12/2018 19:53,015XX N HONORE ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1424,14,2,24,7,2018,12/14/2018 16:11
11528679,JB544327,7/12/2018 19:52,087XX S EXCHANGE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,423,4,10,46,18,2018,12/14/2018 16:11
11528748,JB544365,7/12/2018 19:51,078XX S COTTAGE GROVE AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,624,6,6,69,26,2018,12/14/2018 16:11
11528761,JB544370,7/12/2018 19:50,081XX S DANTE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,411,4,8,45,08B,2018,12/14/2018 16:11
11528740,JB544413,7/12/2018 19:48,009XX E 45TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,TRUE,FALSE,222,2,4,39,18,2018,12/14/2018 16:11
11528719,JB544340,7/12/2018 19:45,014XX W FARGO AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,APARTMENT,FALSE,FALSE,2422,24,49,1,08B,2018,12/14/2018 16:11
11528689,JB544319,7/12/2018 19:45,032XX W CHICAGO AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,FALSE,FALSE,1121,11,27,23,10,2018,12/14/2018 16:11
11528713,JB544317,7/12/2018 19:45,025XX W PETERSON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2413,24,40,2,7,2018,12/14/2018 16:11
11531493,JB544356,7/12/2018 19:45,020XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,FALSE,TRUE,131,1,3,33,08B,2018,12/19/2018 16:12
11528893,JB544372,7/12/2018 19:42,059XX S FAIRFIELD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,824,8,16,66,14,2018,12/14/2018 16:11
11528721,JB544366,7/12/2018 19:41,013XX W 14TH ST,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,1233,12,25,28,08A,2018,12/14/2018 16:11
11528704,JB544343,7/12/2018 19:40,026XX N LAMON AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,TRUE,FALSE,2521,25,31,19,26,2018,12/14/2018 16:11
11528714,JB544320,7/12/2018 19:38,068XX S CAMPBELL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,TRUE,TRUE,832,8,17,66,14,2018,12/14/2018 16:11
11528718,JB544306,7/12/2018 19:37,056XX N RIDGE AVE,860,THEFT,RETAIL THEFT,DRUG STORE,TRUE,FALSE,2013,20,48,77,6,2018,12/14/2018 16:11
11528709,JB544314,7/12/2018 19:36,002XX W 109TH ST,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,513,5,34,49,15,2018,12/14/2018 16:11
11528802,JB544398,7/12/2018 19:32,107XX S WENTWORTH AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,TRUE,FALSE,513,5,34,49,15,2018,12/14/2018 16:11
11529571,JB545402,7/12/2018 19:30,111XX S HOMEWOOD AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2212,22,19,75,6,2018,12/14/2018 16:11
11530379,JB546724,7/12/2018 19:30,073XX S MAPLEWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,835,8,18,66,14,2018,12/14/2018 16:11
11529396,JB545382,7/12/2018 19:30,067XX S WOLCOTT AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,726,7,16,67,6,2018,12/14/2018 16:11
11528711,JB544299,7/12/2018 19:30,025XX W PETERSON AVE,560,ASSAULT,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,2413,24,40,2,08A,2018,12/14/2018 16:11
11530143,JB544471,7/12/2018 19:30,068XX S CAMPBELL AVE,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,832,8,17,66,5,2018,12/26/2018 16:12
11529023,JB544761,7/12/2018 19:30,025XX N FRANCISCO AVE,930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,FALSE,FALSE,1414,14,35,22,7,2018,12/14/2018 16:11
11529156,JB544864,7/12/2018 19:30,048XX W HENDERSON ST,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1634,16,31,15,6,2018,12/14/2018 16:11
11528981,JB544737,7/12/2018 19:30,006XX E 32ND ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,211,2,4,35,14,2018,12/14/2018 16:11
11573362,JC124253,7/12/2018 19:28,045XX N ELSTON AVE,890,THEFT,FROM BUILDING,APARTMENT,FALSE,FALSE,1722,17,39,14,6,2018,1/23/2019 11:26
11528782,JB544330,7/12/2018 19:26,085XX S VERNON AVE,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,632,6,6,44,3,2018,12/14/2018 16:11
11530123,JB544301,7/12/2018 19:20,026XX S MILLARD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,1032,10,22,30,26,2018,12/19/2018 16:12
11528589,JB544271,7/12/2018 19:20,001XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,GROCERY FOOD STORE,FALSE,FALSE,1223,12,27,28,14,2018,12/14/2018 16:11
11530967,JB544293,7/12/2018 19:20,014XX N LAKE SHORE DR,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1824,18,43,8,08B,2018,12/19/2018 16:12
11529441,JB545468,7/12/2018 19:20,045XX S LAKE PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,222,2,4,39,14,2018,12/14/2018 16:11
11528922,JB544626,7/12/2018 19:18,003XX E CERMAK RD,810,THEFT,OVER $500,STREET,FALSE,FALSE,132,1,3,33,6,2018,12/14/2018 16:11
11529586,JB545050,7/12/2018 19:17,081XX S DANTE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,411,4,8,45,08B,2018,12/14/2018 16:11
11528710,JB544324,7/12/2018 19:15,033XX S ASHLAND AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,912,9,12,59,14,2018,12/14/2018 16:11
11528670,JB544275,7/12/2018 19:15,013XX N KEELER AVE,325,ROBBERY,VEHICULAR HIJACKING,STREET,FALSE,FALSE,2534,25,37,23,3,2018,12/14/2018 16:11
11528747,JB544278,7/12/2018 19:14,009XX S INDEPENDENCE BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,TRUE,1133,11,24,29,6,2018,12/14/2018 16:11
11528656,JB544308,7/12/2018 19:11,022XX N MAJOR AVE,2012,NARCOTICS,MANU/DELIVER:COCAINE,APARTMENT,TRUE,FALSE,2515,25,36,19,18,2018,12/14/2018 16:11
11542651,JB562499,7/12/2018 19:10,083XX S ELIZABETH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,613,6,21,71,11,2018,1/24/2019 16:13
11528648,JB544285,7/12/2018 19:07,026XX N NARRAGANSETT AVE,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,2512,25,36,19,26,2018,12/14/2018 16:11
11528657,JB544305,7/12/2018 19:05,057XX N MELVINA AVE,1812,NARCOTICS,POSS: CANNABIS MORE THAN 30GMS,STREET,TRUE,FALSE,1622,16,45,10,18,2018,12/14/2018 16:11
11528697,JB544280,7/12/2018 19:05,013XX S RACINE AVE,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1233,12,25,28,08B,2018,12/14/2018 16:11
11528533,JB544243,7/12/2018 19:02,039XX N KIMBALL AVE,890,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,1733,17,33,16,6,2018,12/14/2018 16:11
11570087,JC120592,7/12/2018 19:00,0000X S WABASH AVE,890,THEFT,FROM BUILDING,HOTEL/MOTEL,FALSE,FALSE,112,1,42,32,6,2018,1/23/2019 11:26
11530785,JB547141,7/12/2018 19:00,016XX W WABANSIA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,1433,14,32,24,14,2018,12/14/2018 16:11
11529899,JB546016,7/12/2018 19:00,039XX S ARTESIAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,921,9,12,58,14,2018,12/14/2018 16:11
11563240,JC112517,7/12/2018 19:00,091XX S LOOMIS ST,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,2222,22,21,73,26,2018,1/18/2019 9:37
11529261,JB545148,7/12/2018 19:00,111XX S SPAULDING AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,FALSE,FALSE,2211,22,19,74,14,2018,12/14/2018 16:11
11538222,JB557230,7/12/2018 19:00,005XX E 107TH ST,820,THEFT,$500 AND UNDER,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,512,5,9,49,6,2018,12/20/2018 16:06
11546950,JB567639,7/12/2018 19:00,075XX S KINGSTON AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,FALSE,TRUE,421,4,7,43,17,2018,12/29/2018 15:59
11533575,JB550738,7/12/2018 19:00,111XX S RACINE AVE,810,THEFT,OVER $500,CTA BUS STOP,FALSE,FALSE,2234,22,34,75,6,2018,12/15/2018 16:03
11529851,JB544268,7/12/2018 19:00,013XX W LAKE ST,460,BATTERY,SIMPLE,RESTAURANT,FALSE,FALSE,1215,12,27,28,08B,2018,12/14/2018 16:11
11531195,JB547789,7/12/2018 19:00,052XX S WELLS ST,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,OTHER,FALSE,TRUE,935,9,3,37,26,2018,12/14/2018 16:11
11529779,JB545864,7/12/2018 19:00,072XX S CHAMPLAIN AVE,497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,FALSE,TRUE,323,3,6,69,04B,2018,12/14/2018 16:11
11540998,JB560416,7/12/2018 19:00,0000X E BRAYTON ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,RESIDENCE,FALSE,FALSE,532,5,9,53,11,2018,12/22/2018 16:03
11528791,JB544497,7/12/2018 19:00,006XX S STATE ST,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,123,1,4,32,6,2018,12/14/2018 16:11
11528814,JB544382,7/12/2018 19:00,036XX N NORDICA AVE,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1632,16,38,17,6,2018,12/14/2018 16:11
11529041,JB544743,7/12/2018 19:00,046XX N CLARK ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CLEANING STORE,FALSE,FALSE,1912,19,47,3,14,2018,12/14/2018 16:11
11530197,JB546449,7/12/2018 19:00,013XX S RACINE AVE,430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,PARK PROPERTY,FALSE,FALSE,1233,12,25,28,04B,2018,12/14/2018 16:11
11528675,JB544302,7/12/2018 19:00,008XX N MILWAUKEE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,CTA TRAIN,FALSE,TRUE,1213,12,27,24,08B,2018,12/14/2018 16:11
11528536,JB544252,7/12/2018 19:00,006XX E 133RD ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,FALSE,FALSE,533,5,9,54,11,2018,12/14/2018 16:11
11528980,JB544741,7/12/2018 19:00,059XX S SPRINGFIELD AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,822,8,23,65,7,2018,12/14/2018 16:11
